Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
134,170,105,130,-7,0,95,128,FF,HS
135,172,99,129,-6,-1,95,128,FF,HS
137,174,93,128,-6,-1,95,128,FF,HS
142,177,84,128,-9,0,95,128,FF,HS
148,177,87,127,3,-1,93,124,FF,HS
159,177,91,127,4,0,93,124,FF,HS
167,175,96,124,5,-3,93,124,FF,HS
177,145,101,119,5,-5,93,124,FF,HS
174,140,106,115,5,-4,113,120,FF,FF
173,176,110,119,4,4,113,120,FF,FF
176,132,120,122,10,3,113,120,FF,FF
174,123,119,126,-1,4,113,120,FF,FF
165,140,127,121,8,-5,126,111,HS,FF
161,162,126,115,-1,-6,126,111,HS,FF
158,153,126,108,0,-7,126,111,HS,FF
161,143,127,101,1,-7,126,111,HS,FF
162,136,127,94,0,-7,128,85,HS,FF
164,132,128,88,1,-6,128,85,HS,FF
166,129,129,82,1,-6,128,85,HS,FF
167,131,128,78,-1,-4,128,85,HS,FF
168,134,127,83,-1,5,126,95,HS,FF
169,139,127,91,0,8,126,95,HS,FF
171,148,127,99,0,8,126,95,HS,FF
171,159,125,107,-2,8,126,95,HS,FF
171,167,125,114,0,7,118,119,FF,FF
172,176,119,116,-6,2,118,119,FF,FF
172,178,118,122,-1,6,118,119,FF,FF
167,173,112,126,-6,4,118,119,FF,FF
171,178,113,121,1,-5,114,116,FF,FF
163,175,112,118,-1,-3,114,116,FF,FF
169,170,114,115,2,-3,114,116,FF,FF
167,164,118,111,4,-4,114,116,FF,FF
158,153,122,102,4,-9,117,91,FF,FF
153,145,118,92,-4,-10,117,91,FF,FF
145,140,112,89,-6,-3,117,91,FF,FF
137,162,117,83,5,-6,117,91,FF,FF
137,163,123,75,6,-8,116,61,FF,FF
135,164,119,66,-4,-9,116,61,FF,FF
142,166,114,57,-5,-9,116,61,FF,FF
126,167,109,49,-5,-8,116,61,FF,FF
138,168,105,42,-4,-7,93,32,FF,FF
135,171,99,36,-6,-6,93,32,FF,FF
162,171,90,29,-9,-7,93,32,FF,FF
163,171,79,24,-11,-5,93,32,FF,FF
175,173,69,20,-10,-4,55,13,FF,TO
11,173,59,10,-10,-10,55,13,FF,TO
11,8,51,14,-8,4,55,13,FF,TO
178,172,44,9,-7,-5,55,13,FF,TO
177,8,38,14,-6,5,29,13,FF,TO
177,8,31,13,-7,-1,29,13,FF,TO
178,7,26,13,-5,0,29,13,FF,TO
177,7,22,14,-4,1,29,13,FF,TO
177,8,12,14,-10,0,11,14,TO,TO
176,8,12,14,0,0,11,14,TO,TO
178,8,12,14,0,0,11,14,TO,TO
178,8,11,14,-1,0,11,14,TO,TO
178,8,12,14,1,0,13,13,TO,TO
177,8,12,13,0,-1,13,13,TO,TO
163,9,17,13,5,0,13,13,TO,TO
163,10,16,14,-1,1,13,13,TO,TO
